Root Cause (Gejala),Impact (Akibat),Tipe Masalah,Confidence (%),Lift Ratio,Support (%),Level Prioritas
"full, neighbor","ospf, LINK_FAILURE",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"route, full","LINK_FAILURE, version",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"state, full","LINK_FAILURE, router-id",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"state, full","LINK_FAILURE, version",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"state, full","ospf, LINK_FAILURE",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"area-0, full","ospf, LINK_FAILURE",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"broadcast, full","ospf, LINK_FAILURE",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"change, full","LINK_FAILURE, router-id",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"full, neighbor","LINK_FAILURE, router-id",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"full, ospf-1","ospf, LINK_FAILURE",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"area-0, full","LINK_FAILURE, router-id",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"broadcast, full","LINK_FAILURE, router-id",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"full, ospf-1","LINK_FAILURE, router-id",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"router-id, full","ospf, LINK_FAILURE",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"ospf, full","LINK_FAILURE, router-id",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"change, full","LINK_FAILURE, version",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"full, neighbor","LINK_FAILURE, version",LINK_FAILURE,0.5263157894736843,4.4586134940876425,0.0104004160166406,INFO (Monitor)
"change, r3-access","BROADCAST_STORM, ospf-1",BROADCAST_STORM,0.2758620689655172,4.457838307736888,0.0124804992199688,INFO (Monitor)
"state, r3-access","area-0, BROADCAST_STORM",BROADCAST_STORM,0.2673267326732673,4.431631956299079,0.0140405616224648,INFO (Monitor)
"state, r3-access","BROADCAST_STORM, broadcast",BROADCAST_STORM,0.2673267326732673,4.431631956299079,0.0140405616224648,INFO (Monitor)
"r3-access, neighbor","UPSTREAM_FAILURE, ospf-1",UPSTREAM_FAILURE,0.2527472527472527,4.418481518481518,0.0119604784191367,INFO (Monitor)
"area-0, r3-access","BROADCAST_STORM, broadcast",BROADCAST_STORM,0.2653061224489796,4.398135116115412,0.0202808112324493,INFO (Monitor)
"broadcast, r3-access","area-0, BROADCAST_STORM",BROADCAST_STORM,0.2653061224489796,4.398135116115412,0.0202808112324493,INFO (Monitor)
"router-id, ether2","state, LINK_FAILURE",LINK_FAILURE,0.3451957295373665,4.396101906624873,0.0504420176807072,INFO (Monitor)
"route, ether2","state, LINK_FAILURE",LINK_FAILURE,0.3451957295373665,4.396101906624873,0.0504420176807072,INFO (Monitor)
"version, ether2","state, LINK_FAILURE",LINK_FAILURE,0.3451957295373665,4.396101906624873,0.0504420176807072,INFO (Monitor)
"area-0, ether2","state, LINK_FAILURE",LINK_FAILURE,0.3451957295373665,4.396101906624873,0.0504420176807072,INFO (Monitor)
"ospf, ether2","state, LINK_FAILURE",LINK_FAILURE,0.3451957295373665,4.396101906624873,0.0504420176807072,INFO (Monitor)
"broadcast, ether2","state, LINK_FAILURE",LINK_FAILURE,0.3451957295373665,4.396101906624873,0.0504420176807072,INFO (Monitor)
"ether2, ospf-1","state, LINK_FAILURE",LINK_FAILURE,0.3451957295373665,4.396101906624873,0.0504420176807072,INFO (Monitor)
"r1-core, ether2","LINK_FAILURE, neighbor",LINK_FAILURE,0.3203124999999999,4.368517287234042,0.0213208528341133,INFO (Monitor)
"exchange, ether2","area-0, LINK_FAILURE",LINK_FAILURE,0.5,4.350678733031674,0.0187207488299532,INFO (Monitor)
"exchange, ether2","LINK_FAILURE, broadcast",LINK_FAILURE,0.5,4.350678733031674,0.0187207488299532,INFO (Monitor)
"exstart, ether2","area-0, LINK_FAILURE",LINK_FAILURE,0.5,4.350678733031674,0.0140405616224648,INFO (Monitor)
"exstart, ether2","LINK_FAILURE, broadcast",LINK_FAILURE,0.5,4.350678733031674,0.0140405616224648,INFO (Monitor)
"change, r3-access","BROADCAST_STORM, version",BROADCAST_STORM,0.2758620689655172,4.348219332956472,0.0124804992199688,INFO (Monitor)
"change, r3-access","route, BROADCAST_STORM",BROADCAST_STORM,0.2758620689655172,4.348219332956472,0.0124804992199688,INFO (Monitor)
"change, r3-access","BROADCAST_STORM, router-id",BROADCAST_STORM,0.2758620689655172,4.348219332956472,0.0124804992199688,INFO (Monitor)
"change, r3-access","ospf, BROADCAST_STORM",BROADCAST_STORM,0.2758620689655172,4.348219332956472,0.0124804992199688,INFO (Monitor)
"state, r3-access","BROADCAST_STORM, ospf-1",BROADCAST_STORM,0.2673267326732673,4.319910142274732,0.0140405616224648,INFO (Monitor)
"ether2, r2-dist","area-0, LINK_FAILURE",LINK_FAILURE,0.4957264957264957,4.313493444715164,0.0301612064482579,INFO (Monitor)
"ether2, r2-dist","LINK_FAILURE, broadcast",LINK_FAILURE,0.4957264957264957,4.313493444715164,0.0301612064482579,INFO (Monitor)
exchange,"LINK_FAILURE, router-id, ether2",LINK_FAILURE,0.3,4.305223880597016,0.0187207488299532,INFO (Monitor)
exchange,"route, LINK_FAILURE, ether2",LINK_FAILURE,0.3,4.305223880597016,0.0187207488299532,INFO (Monitor)
exchange,"LINK_FAILURE, version, ether2",LINK_FAILURE,0.3,4.305223880597016,0.0187207488299532,INFO (Monitor)
exchange,"LINK_FAILURE, ether2, ospf-1",LINK_FAILURE,0.3,4.305223880597016,0.0187207488299532,INFO (Monitor)
exchange,"ospf, LINK_FAILURE, ether2",LINK_FAILURE,0.3,4.305223880597016,0.0187207488299532,INFO (Monitor)
exchange,"area-0, LINK_FAILURE, ether2",LINK_FAILURE,0.3,4.305223880597016,0.0187207488299532,INFO (Monitor)
exchange,"LINK_FAILURE, broadcast, ether2",LINK_FAILURE,0.3,4.305223880597016,0.0187207488299532,INFO (Monitor)
"r3-access, neighbor","ospf, UPSTREAM_FAILURE",UPSTREAM_FAILURE,0.2527472527472527,4.301176699406788,0.0119604784191367,INFO (Monitor)
"r3-access, neighbor","router-id, UPSTREAM_FAILURE",UPSTREAM_FAILURE,0.2527472527472527,4.301176699406788,0.0119604784191367,INFO (Monitor)
"r3-access, neighbor","version, UPSTREAM_FAILURE",UPSTREAM_FAILURE,0.2527472527472527,4.301176699406788,0.0119604784191367,INFO (Monitor)
"r3-access, neighbor","route, UPSTREAM_FAILURE",UPSTREAM_FAILURE,0.2527472527472527,4.301176699406788,0.0119604784191367,INFO (Monitor)
"exstart, ether2","LINK_FAILURE, ospf-1",LINK_FAILURE,0.5,4.292410714285714,0.0140405616224648,INFO (Monitor)
"exchange, ether2","LINK_FAILURE, ospf-1",LINK_FAILURE,0.5,4.292410714285714,0.0187207488299532,INFO (Monitor)
"broadcast, r3-access","BROADCAST_STORM, ospf-1",BROADCAST_STORM,0.2653061224489796,4.287257760246956,0.0202808112324493,INFO (Monitor)
"area-0, r3-access","BROADCAST_STORM, ospf-1",BROADCAST_STORM,0.2653061224489796,4.287257760246956,0.0202808112324493,INFO (Monitor)
"r1-core, ether2","area-0, LINK_FAILURE",LINK_FAILURE,0.4921874999999999,4.282699377828053,0.0327613104524181,INFO (Monitor)
"r1-core, ether2","LINK_FAILURE, broadcast",LINK_FAILURE,0.4921874999999999,4.282699377828053,0.0327613104524181,INFO (Monitor)
"r3-access, ospf-1","BROADCAST_STORM, broadcast",BROADCAST_STORM,0.2582781456953642,4.281628225622288,0.0202808112324493,INFO (Monitor)
"r3-access, ospf-1","area-0, BROADCAST_STORM",BROADCAST_STORM,0.2582781456953642,4.281628225622288,0.0202808112324493,INFO (Monitor)
neighbor,"state, LINK_FAILURE, ether2",LINK_FAILURE,0.2159090909090909,4.280342080599813,0.0395215808632345,INFO (Monitor)
"broadcast, r3-access","area-0, UPSTREAM_FAILURE",UPSTREAM_FAILURE,0.238095238095238,4.279038718291054,0.0182007280291211,INFO (Monitor)
"area-0, r3-access","broadcast, UPSTREAM_FAILURE",UPSTREAM_FAILURE,0.238095238095238,4.279038718291054,0.0182007280291211,INFO (Monitor)
"state, r3-access","area-0, UPSTREAM_FAILURE",UPSTREAM_FAILURE,0.2376237623762376,4.270565374294439,0.0124804992199688,INFO (Monitor)
"state, r3-access","broadcast, UPSTREAM_FAILURE",UPSTREAM_FAILURE,0.2376237623762376,4.270565374294439,0.0124804992199688,INFO (Monitor)
change,"state, LINK_FAILURE, router-id",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
change,"state, area-0, LINK_FAILURE",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
"area-0, change","state, LINK_FAILURE",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
"change, broadcast","state, LINK_FAILURE",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
change,"state, LINK_FAILURE, ospf-1",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
"change, ospf-1","state, LINK_FAILURE",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
"ospf, change","state, LINK_FAILURE",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
change,"state, LINK_FAILURE, broadcast",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
"change, router-id","state, LINK_FAILURE",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
change,"state, LINK_FAILURE, interface",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
change,"state, LINK_FAILURE, version",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
change,"state, LINK_FAILURE",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
"interface, change","state, LINK_FAILURE",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
change,"ospf, LINK_FAILURE, state",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
"route, change","state, LINK_FAILURE",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
"change, version","state, LINK_FAILURE",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
change,"route, LINK_FAILURE, state",LINK_FAILURE,0.3343465045592705,4.257935948791239,0.0572022880915236,INFO (Monitor)
"ether2, r2-dist","LINK_FAILURE, ospf-1",LINK_FAILURE,0.4957264957264957,4.255723443223443,0.0301612064482579,INFO (Monitor)
"ether3, change","area-0, BROADCAST_STORM",BROADCAST_STORM,0.2566371681415929,4.254424778761062,0.0150806032241289,INFO (Monitor)
"ether3, change","BROADCAST_STORM, broadcast",BROADCAST_STORM,0.2566371681415929,4.254424778761062,0.0150806032241289,INFO (Monitor)
"ospf, state","LINK_FAILURE, change",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
state,"area-0, LINK_FAILURE, change",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
"state, area-0","LINK_FAILURE, change",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
state,"LINK_FAILURE, change, broadcast",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
"state, broadcast","LINK_FAILURE, change",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
state,"LINK_FAILURE, change, ospf-1",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
"state, ospf-1","LINK_FAILURE, change",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
state,"ospf, LINK_FAILURE, change",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
"state, router-id","LINK_FAILURE, change",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
state,"LINK_FAILURE, change, router-id",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
state,"LINK_FAILURE, change, version",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
"state, version","LINK_FAILURE, change",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
"route, state","LINK_FAILURE, change",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
state,"interface, LINK_FAILURE, change",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
"state, interface","LINK_FAILURE, change",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
state,"LINK_FAILURE, change",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
state,"route, LINK_FAILURE, change",LINK_FAILURE,0.2887139107611548,4.23814389613512,0.0572022880915236,INFO (Monitor)
"exstart, ether2","ospf, LINK_FAILURE",LINK_FAILURE,0.5,4.23568281938326,0.0140405616224648,INFO (Monitor)
"exstart, ether2","route, LINK_FAILURE",LINK_FAILURE,0.5,4.23568281938326,0.0140405616224648,INFO (Monitor)
"exstart, ether2","LINK_FAILURE, version",LINK_FAILURE,0.5,4.23568281938326,0.0140405616224648,INFO (Monitor)
"exstart, ether2","LINK_FAILURE, router-id",LINK_FAILURE,0.5,4.23568281938326,0.0140405616224648,INFO (Monitor)
"exchange, ether2","route, LINK_FAILURE",LINK_FAILURE,0.5,4.23568281938326,0.0187207488299532,INFO (Monitor)
"exchange, ether2","LINK_FAILURE, version",LINK_FAILURE,0.5,4.23568281938326,0.0187207488299532,INFO (Monitor)
"exchange, ether2","ospf, LINK_FAILURE",LINK_FAILURE,0.5,4.23568281938326,0.0187207488299532,INFO (Monitor)
"exchange, ether2","LINK_FAILURE, router-id",LINK_FAILURE,0.5,4.23568281938326,0.0187207488299532,INFO (Monitor)
ether2,"r1-core, LINK_FAILURE, interface",LINK_FAILURE,0.2312703583061889,4.235551419264774,0.0369214768590743,INFO (Monitor)
"r1-core, ether2","LINK_FAILURE, ospf-1",LINK_FAILURE,0.4921874999999999,4.225341796875,0.0327613104524181,INFO (Monitor)
"state, r3-access","ospf, BROADCAST_STORM",BROADCAST_STORM,0.2673267326732673,4.2136828436942055,0.0140405616224648,INFO (Monitor)
"state, r3-access","BROADCAST_STORM, router-id",BROADCAST_STORM,0.2673267326732673,4.2136828436942055,0.0140405616224648,INFO (Monitor)
"state, r3-access","BROADCAST_STORM, version",BROADCAST_STORM,0.2673267326732673,4.2136828436942055,0.0140405616224648,INFO (Monitor)
"state, r3-access","route, BROADCAST_STORM",BROADCAST_STORM,0.2673267326732673,4.2136828436942055,0.0140405616224648,INFO (Monitor)
"ether2, r2-dist","route, LINK_FAILURE",LINK_FAILURE,0.4957264957264957,4.199480402123574,0.0301612064482579,INFO (Monitor)
"ether2, r2-dist","LINK_FAILURE, version",LINK_FAILURE,0.4957264957264957,4.199480402123574,0.0301612064482579,INFO (Monitor)
"ether2, r2-dist","LINK_FAILURE, router-id",LINK_FAILURE,0.4957264957264957,4.199480402123574,0.0301612064482579,INFO (Monitor)
"ether2, r2-dist","ospf, LINK_FAILURE",LINK_FAILURE,0.4957264957264957,4.199480402123574,0.0301612064482579,INFO (Monitor)
ether2,"r1-core, area-0, LINK_FAILURE",LINK_FAILURE,0.2052117263843648,4.198107976990783,0.0327613104524181,INFO (Monitor)
ether2,"r1-core, LINK_FAILURE, broadcast",LINK_FAILURE,0.2052117263843648,4.198107976990783,0.0327613104524181,INFO (Monitor)
neighbor,"state, LINK_FAILURE, router-id",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
neighbor,"state, area-0, LINK_FAILURE",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
"area-0, neighbor","state, LINK_FAILURE",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
"broadcast, neighbor","state, LINK_FAILURE",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
neighbor,"state, LINK_FAILURE, ospf-1",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
"neighbor, ospf-1","state, LINK_FAILURE",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
neighbor,"ospf, LINK_FAILURE, state",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
"ospf, neighbor","state, LINK_FAILURE",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
neighbor,"state, LINK_FAILURE, broadcast",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
"router-id, neighbor","state, LINK_FAILURE",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
"version, neighbor","state, LINK_FAILURE",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
neighbor,"route, LINK_FAILURE, state",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
"route, neighbor","state, LINK_FAILURE",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
neighbor,"state, LINK_FAILURE",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
neighbor,"state, LINK_FAILURE, interface",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
"interface, neighbor","state, LINK_FAILURE",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
neighbor,"state, LINK_FAILURE, version",LINK_FAILURE,0.3295454545454546,4.196794099939796,0.0603224128965158,INFO (Monitor)
"change, ether2","area-0, LINK_FAILURE",LINK_FAILURE,0.4819277108433735,4.193425284849806,0.0416016640665626,INFO (Monitor)
"change, ether2","LINK_FAILURE, broadcast",LINK_FAILURE,0.4819277108433735,4.193425284849806,0.0416016640665626,INFO (Monitor)
"r3-access, neighbor","area-0, BROADCAST_STORM",BROADCAST_STORM,0.2527472527472527,4.189939370973853,0.0119604784191367,INFO (Monitor)
"r3-access, neighbor","BROADCAST_STORM, broadcast",BROADCAST_STORM,0.2527472527472527,4.189939370973853,0.0119604784191367,INFO (Monitor)
"area-0, r3-access","ospf, BROADCAST_STORM",BROADCAST_STORM,0.2653061224489796,4.181833389093342,0.0202808112324493,INFO (Monitor)
"area-0, r3-access","route, BROADCAST_STORM",BROADCAST_STORM,0.2653061224489796,4.181833389093342,0.0202808112324493,INFO (Monitor)
"area-0, r3-access","BROADCAST_STORM, version",BROADCAST_STORM,0.2653061224489796,4.181833389093342,0.0202808112324493,INFO (Monitor)
"area-0, r3-access","BROADCAST_STORM, router-id",BROADCAST_STORM,0.2653061224489796,4.181833389093342,0.0202808112324493,INFO (Monitor)
"broadcast, r3-access","route, BROADCAST_STORM",BROADCAST_STORM,0.2653061224489796,4.181833389093342,0.0202808112324493,INFO (Monitor)
"broadcast, r3-access","BROADCAST_STORM, router-id",BROADCAST_STORM,0.2653061224489796,4.181833389093342,0.0202808112324493,INFO (Monitor)
"broadcast, r3-access","ospf, BROADCAST_STORM",BROADCAST_STORM,0.2653061224489796,4.181833389093342,0.0202808112324493,INFO (Monitor)
"broadcast, r3-access","BROADCAST_STORM, version",BROADCAST_STORM,0.2653061224489796,4.181833389093342,0.0202808112324493,INFO (Monitor)
"ospf, ether2","LINK_FAILURE, change",LINK_FAILURE,0.2846975088967971,4.179185569530846,0.0416016640665626,INFO (Monitor)
"route, ether2","LINK_FAILURE, change",LINK_FAILURE,0.2846975088967971,4.179185569530846,0.0416016640665626,INFO (Monitor)
"router-id, ether2","LINK_FAILURE, change",LINK_FAILURE,0.2846975088967971,4.179185569530846,0.0416016640665626,INFO (Monitor)
"version, ether2","LINK_FAILURE, change",LINK_FAILURE,0.2846975088967971,4.179185569530846,0.0416016640665626,INFO (Monitor)
"ether2, ospf-1","LINK_FAILURE, change",LINK_FAILURE,0.2846975088967971,4.179185569530846,0.0416016640665626,INFO (Monitor)
"broadcast, ether2","LINK_FAILURE, change",LINK_FAILURE,0.2846975088967971,4.179185569530846,0.0416016640665626,INFO (Monitor)
